customer_id,age,gender,location,tenure_months,monthly_spend,total_spend,login_frequency,support_tickets,product_usage,subscription_type,payment_method,discount_used,churn,customer_lifetime_value,average_monthly_spend,usage_per_month,support_ticket_rate,age_group,tenure_group
C100152,56.0,Male,Kolkata,7,1922.1,12805.1,14.0,5,72.0,Annual,UPI,0,0,71238.29,1829.3,10.285714285714286,0.7142857142857143,51+,7-12 months
C100153,44.0,Female,Other,26,734.87,20995.44,3.0,2,51.0,Annual,Debit Card,1,0,34102.85,807.516923076923,1.9615384615384615,0.07692307692307693,36-50,25+ months
C100154,26.0,Male,Pune,59,3251.17,195170.87,22.0,3,69.0,Monthly,Credit Card,1,0,198323.34,3307.980847457627,1.1694915254237288,0.05084745762711865,26-35,25+ months
C100155,32.0,Male,Hyderabad,69,1605.23,103229.57,15.0,2,30.0,Monthly,UPI,0,0,109457.05,1496.0807246376812,0.43478260869565216,0.028985507246376812,26-35,25+ months
C100156,32.0,Female,Delhi,47,3122.07,142956.52,6.0,1,78.0,Monthly,Wallet,0,0,173119.81,3041.628085106383,1.6595744680851063,0.02127659574468085,26-35,25+ months
C100157,44.0,Female,Pune,35,2396.39,77859.28,12.0,2,83.0,Quarterly,Credit Card,0,0,120750.73,2224.5508571428572,2.3714285714285714,0.05714285714285714,36-50,25+ months
C100158,59.0,Male,Other,30,1992.18,59206.81,25.0,3,64.0,Monthly,Credit Card,0,0,90354.22,1973.5603333333333,2.1333333333333333,0.1,51+,25+ months
C100159,30.0,Male,Bengaluru,50,856.62,42549.69,11.0,2,77.0,Annual,UPI,0,0,63574.49,850.9938000000001,1.54,0.04,26-35,25+ months
C100160,68.0,Male,Hyderabad,24,1870.77,48053.1,28.0,3,99.0,Monthly,Bank Transfer,1,0,85910.15,2002.2124999999999,4.125,0.125,51+,13-24 months
C100161,49.0,Male,Pune,30,1035.98,32890.96,12.0,3,49.0,Annual,Credit Card,0,0,59003.53,1096.3653333333334,1.6333333333333333,0.1,36-50,25+ months
C100162,56.0,Male,Bengaluru,54,1584.4,87239.99,25.0,3,75.0,Monthly,UPI,0,0,112874.63,1615.5553703703704,1.3888888888888888,0.05555555555555555,51+,25+ months
C100163,66.0,Female,Mumbai,67,1858.615,129091.29,23.0,2,83.0,Monthly,Credit Card,1,0,140732.53,1926.735671641791,1.2388059701492538,0.029850746268656716,51+,25+ months
C100164,69.0,Female,Chennai,32,2663.84,89129.94,15.0,1,84.0,Monthly,Bank Transfer,1,0,125033.22,2785.310625,2.625,0.03125,51+,25+ months
C100165,49.0,Male,Chennai,8,1407.91,10312.17,6.0,5,79.0,Quarterly,UPI,0,0,50408.65,1289.02125,9.875,0.625,36-50,7-12 months
C100166,21.0,Male,Delhi,50,3199.86,163291.25,10.0,5,62.0,Monthly,Debit Card,1,0,179768.92,3265.825,1.24,0.1,18-25,25+ months
C100167,47.0,Male,Bengaluru,47,1051.59,54292.27,13.0,4,54.0,Annual,Bank Transfer,1,0,66080.44,1155.1546808510639,1.148936170212766,0.0851063829787234,36-50,25+ months
C100168,54.0,Male,Delhi,46,1270.4,55714.97,17.0,3,37.0,Monthly,UPI,1,0,73154.56,1211.195,0.8043478260869565,0.06521739130434782,51+,25+ months
C100169,40.0,Male,Hyderabad,35,1915.96,59390.22,9.0,2,62.0,Quarterly,UPI,0,0,90175.11,1696.8634285714286,1.7714285714285714,0.05714285714285714,36-50,25+ months
C100170,56.0,Female,Bengaluru,61,399.0,21444.48,3.0,2,78.0,Monthly,Debit Card,0,0,43876.78,351.54885245901636,1.278688524590164,0.03278688524590164,51+,25+ months
C100171,62.0,Female,Bengaluru,51,1032.95,46770.66,14.0,3,100.0,Monthly,UPI,0,0,76849.01,917.0717647058824,1.9607843137254901,0.058823529411764705,51+,25+ months
C100172,32.0,Other,Pune,63,2103.13,140328.84,9.0,0,88.0,Monthly,Credit Card,0,0,140295.2,2227.441904761905,1.3968253968253967,0.0,26-35,25+ months
C100173,44.0,Female,Bengaluru,8,2656.1,23113.59,9.0,3,71.0,Annual,Bank Transfer,0,0,67868.53,2889.19875,8.875,0.375,36-50,7-12 months
C100174,46.0,Male,Delhi,34,1166.2,34927.35,10.0,1,69.0,Monthly,UPI,0,0,65313.5,1027.2749999999999,2.0294117647058822,0.029411764705882353,36-50,25+ months
C100175,53.0,Female,Delhi,25,1456.42,38103.3,15.0,1,60.0,Monthly,Bank Transfer,0,0,50996.88,1524.132,2.4,0.04,51+,25+ months
C100176,30.0,Male,Delhi,44,2127.91,89171.06,20.0,4,49.0,Monthly,Credit Card,1,0,111393.34,2026.615,1.1136363636363635,0.09090909090909091,26-35,25+ months
C100177,49.0,Male,Mumbai,43,674.64,28245.27,25.0,1,99.0,Quarterly,Credit Card,0,0,57953.16,656.8667441860465,2.302325581395349,0.023255813953488372,36-50,25+ months
C100178,24.0,Female,Chennai,50,1681.93,92626.35,6.0,1,93.0,Monthly,UPI,1,0,109465.0,1852.527,1.86,0.02,18-25,25+ months
C100179,68.0,Male,Bengaluru,13,1897.06,25768.75,10.0,2,43.0,Annual,Credit Card,1,0,63544.79,1982.2115384615386,3.3076923076923075,0.15384615384615385,51+,13-24 months
C100180,39.0,Female,Mumbai,46,2947.13,136711.63,19.0,3,100.0,Monthly,Credit Card,0,0,168451.36,2971.991956521739,2.1739130434782608,0.06521739130434782,36-50,25+ months
C100181,45.0,Male,Hyderabad,53,2147.78,113474.1,15.0,5,78.0,Monthly,Bank Transfer,0,0,131966.69,2141.020754716981,1.471698113207547,0.09433962264150944,36-50,25+ months
C100182,19.0,Female,Kolkata,63,1812.22,115843.34,8.0,2,86.0,Monthly,Credit Card,1,0,126309.63,1838.7831746031745,1.3650793650793651,0.031746031746031744,18-25,25+ months
C100183,59.0,Female,Pune,2,2299.25,4303.89,21.0,0,100.0,Monthly,Debit Card,1,0,59439.74,2151.945,50.0,0.0,51+,0-6 months
C100184,62.0,Female,Bengaluru,40,1943.42,81173.56,15.0,4,45.0,Monthly,Wallet,0,0,95367.09,2029.339,1.125,0.1,51+,25+ months
C100185,70.0,Female,Mumbai,23,1193.93,24949.57,26.0,3,58.0,Monthly,Credit Card,0,0,54836.61,1084.7639130434782,2.5217391304347827,0.13043478260869565,51+,13-24 months
C100186,23.0,Male,Other,59,2267.36,143273.96,16.0,4,69.0,Monthly,Debit Card,0,0,140699.91,2428.3722033898302,1.1694915254237288,0.06779661016949153,18-25,25+ months
C100187,45.0,Female,Bengaluru,69,2358.14,152818.46,11.0,0,51.0,Quarterly,Bank Transfer,1,0,173403.52,2214.760289855072,0.7391304347826086,0.0,36-50,25+ months
C100188,45.0,Female,Pune,34,1592.0,47632.67,11.0,4,55.0,Monthly,Bank Transfer,0,0,71110.14,1400.960882352941,1.6176470588235294,0.11764705882352941,36-50,25+ months
C100189,61.0,Female,Hyderabad,27,1929.87,55152.07,4.0,3,85.0,Monthly,UPI,0,0,83692.17,2042.6692592592592,3.1481481481481484,0.1111111111111111,51+,25+ months
C100190,61.0,Female,Mumbai,55,3069.32,182196.72,24.0,0,83.0,Quarterly,Bank Transfer,0,0,184068.26,3312.6676363636366,1.509090909090909,0.0,51+,25+ months
C100191,37.0,Female,Kolkata,4,1935.11,8217.74,14.0,1,78.0,Monthly,Credit Card,0,0,56159.94,2054.435,19.5,0.25,36-50,0-6 months
C100192,47.0,Female,Mumbai,68,1666.78,107610.7,2.0,3,66.0,Monthly,Credit Card,0,0,115986.19,1582.510294117647,0.9705882352941176,0.04411764705882353,36-50,25+ months
C100193,28.0,Female,Mumbai,72,1146.53,75852.15,22.0,3,65.0,Quarterly,UPI,1,0,96260.45,1053.5020833333333,0.9027777777777778,0.041666666666666664,26-35,25+ months
C100194,45.0,Female,Kolkata,70,1215.52,75229.39,7.0,5,73.0,Monthly,UPI,0,0,98252.3,1074.7055714285714,1.042857142857143,0.07142857142857142,36-50,25+ months
C100195,42.0,Female,Delhi,27,1862.27,45200.81,19.0,2,73.0,Monthly,UPI,0,0,84107.8,1674.1040740740739,2.7037037037037037,0.07407407407407407,36-50,25+ months
C100196,56.0,Male,Delhi,47,1392.24,63605.94,11.0,2,90.0,Monthly,UPI,1,0,81366.54,1353.3178723404255,1.9148936170212767,0.0425531914893617,51+,25+ months
C100197,50.0,Male,Mumbai,40,2188.92,83028.16,18.0,2,90.0,Monthly,Bank Transfer,1,0,114901.77,2075.704,2.25,0.05,36-50,25+ months
C100198,18.0,Male,Delhi,27,1776.23,52816.61,6.0,1,77.0,Annual,UPI,0,0,76206.1,1956.1707407407407,2.8518518518518516,0.037037037037037035,18-25,25+ months
C100199,44.0,Male,Pune,7,3664.74,23978.12,17.0,1,75.0,Monthly,Wallet,0,0,88531.8,3425.445714285714,10.714285714285714,0.14285714285714285,36-50,7-12 months
C100200,69.0,Male,Other,23,1950.81,45096.99,9.0,0,60.0,Quarterly,UPI,0,0,83336.08,1960.7386956521739,2.608695652173913,0.0,51+,13-24 months
C100201,30.0,Female,Pune,64,773.32,54934.96,3.0,3,39.0,Quarterly,Debit Card,0,0,50366.22,858.35875,0.609375,0.046875,26-35,25+ months
C100202,58.0,Male,Delhi,29,2173.06,62025.72,19.0,2,100.0,Annual,Debit Card,0,0,102601.15,2138.8179310344826,3.4482758620689653,0.06896551724137931,51+,25+ months
C100203,20.0,Male,Hyderabad,61,1559.37,104264.14,14.0,2,72.0,Quarterly,UPI,0,0,108117.74,1709.2481967213114,1.180327868852459,0.03278688524590164,18-25,25+ months
C100204,56.0,Female,Pune,44,2266.25,106375.81,10.0,3,85.0,Monthly,UPI,0,0,131455.37,2417.6320454545453,1.9318181818181819,0.06818181818181818,51+,25+ months
C100205,44.0,Female,Delhi,69,1803.39,119590.31,12.0,2,90.0,Monthly,Bank Transfer,0,0,147969.1,1733.1928985507245,1.3043478260869565,0.028985507246376812,36-50,25+ months
C100206,25.0,Female,Pune,27,2319.58,65271.67,20.0,6,77.0,Annual,Bank Transfer,1,0,80263.59,2417.469259259259,2.8518518518518516,0.2222222222222222,18-25,25+ months
C100207,44.0,Other,Bengaluru,12,3563.36,40649.22,15.0,3,70.0,Monthly,UPI,1,0,98647.25,3387.435,5.833333333333333,0.25,36-50,7-12 months
C100208,26.0,Female,Kolkata,17,1662.02,26956.11,19.0,6,63.0,Monthly,Wallet,1,0,57253.96,1585.6535294117648,3.7058823529411766,0.35294117647058826,26-35,13-24 months
C100209,54.0,Male,Hyderabad,37,2278.54,88137.67,15.0,1,38.0,Monthly,UPI,1,0,103718.22,2382.099189189189,1.027027027027027,0.02702702702702703,51+,25+ months
C100210,50.0,Female,Bengaluru,34,2519.65,86543.42,22.0,3,100.0,Monthly,Credit Card,0,0,125971.7,2545.394705882353,2.9411764705882355,0.08823529411764706,36-50,25+ months
C100211,68.0,Female,Delhi,36,2252.85,71510.35,4.0,3,54.0,Annual,UPI,1,0,93239.86,1986.3986111111112,1.5,0.08333333333333333,51+,25+ months
C100212,59.0,Male,Delhi,6,752.4,4861.52,4.0,1,42.0,Quarterly,Credit Card,0,0,23897.57,810.2533333333334,7.0,0.16666666666666666,51+,0-6 months
C100213,61.0,Male,Bengaluru,32,2305.59,66729.38,18.0,4,100.0,Quarterly,UPI,0,0,110895.22,2085.293125,3.125,0.125,51+,25+ months
C100214,41.0,Female,Delhi,22,506.2,11503.65,22.0,2,73.0,Monthly,Bank Transfer,1,0,28690.72,522.8931818181818,3.3181818181818183,0.09090909090909091,36-50,13-24 months
C100215,32.0,Male,Chennai,10,2910.08,30048.05,19.0,3,79.0,Monthly,Bank Transfer,0,0,74231.46,3004.805,7.9,0.3,26-35,7-12 months
C100216,49.0,Female,Hyderabad,29,952.21,26026.69,23.0,2,69.0,Monthly,UPI,1,0,44461.44,897.4720689655172,2.3793103448275863,0.06896551724137931,36-50,25+ months
C100217,49.0,Male,Hyderabad,11,3075.61,29818.7,21.0,3,44.0,Monthly,Bank Transfer,0,0,69746.83,2710.7909090909093,4.0,0.2727272727272727,36-50,7-12 months
C100218,41.0,Female,Kolkata,66,1854.46,128050.84,17.0,1,75.0,Monthly,Debit Card,1,0,130034.83,1940.1642424242423,1.1363636363636365,0.015151515151515152,36-50,25+ months
C100219,58.0,Female,Bengaluru,56,2368.21,148230.56,1.0,0,62.0,Monthly,UPI,1,0,139481.0,2646.9742857142855,1.1071428571428572,0.0,51+,25+ months
C100220,69.0,Male,Hyderabad,58,2132.27,125238.86,13.0,0,63.0,Monthly,Bank Transfer,0,0,119656.11,2159.2906896551726,1.0862068965517242,0.0,51+,25+ months
C100221,66.0,Male,Delhi,52,2431.83,138476.99,11.0,3,93.0,Quarterly,UPI,0,0,154482.77,2663.0190384615385,1.7884615384615385,0.057692307692307696,51+,25+ months
C100222,66.0,Female,Chennai,61,518.79,33819.75,18.0,1,91.0,Monthly,Debit Card,0,0,57993.69,554.422131147541,1.4918032786885247,0.01639344262295082,51+,25+ months
C100223,69.0,Female,Pune,17,1382.05,23264.95,18.0,2,100.0,Monthly,Bank Transfer,0,0,54896.2,1368.5264705882353,5.882352941176471,0.11764705882352941,51+,13-24 months
C100224,29.0,Female,Kolkata,30,2314.61,70155.25,5.0,5,44.0,Annual,Credit Card,0,0,77547.06,2338.508333333333,1.4666666666666666,0.16666666666666666,26-35,25+ months
C100225,56.0,Male,Pune,72,1833.9,137757.51,6.0,2,80.0,Monthly,Wallet,1,0,143751.51,1913.2987500000002,1.1111111111111112,0.027777777777777776,51+,25+ months
C100226,19.0,Female,Bengaluru,37,1539.03,60543.36,1.0,6,100.0,Monthly,Debit Card,1,0,71537.51,1636.307027027027,2.7027027027027026,0.16216216216216217,18-25,25+ months
C100227,20.0,Male,Mumbai,5,2174.75,10088.47,27.0,0,96.0,Annual,UPI,0,0,67611.42,2017.694,19.2,0.0,18-25,0-6 months
C100228,66.0,Male,Delhi,26,1656.61,41652.65,18.0,5,89.0,Quarterly,UPI,1,0,83147.51,1602.025,3.423076923076923,0.19230769230769232,51+,25+ months
C100229,54.0,Male,Bengaluru,70,3485.5,254982.04,12.0,3,72.0,Annual,Credit Card,0,0,243588.99,3642.6005714285716,1.0285714285714285,0.04285714285714286,51+,25+ months
C100230,66.0,Female,Hyderabad,1,2672.82,2626.62,16.0,4,90.0,Monthly,Bank Transfer,0,0,68069.85,2626.62,90.0,4.0,51+,0-6 months
C100231,34.0,Male,Mumbai,9,3014.87,27456.96,18.0,1,56.0,Annual,UPI,0,0,71121.83,3050.773333333333,6.222222222222222,0.1111111111111111,26-35,7-12 months
C100232,66.0,Male,Hyderabad,71,2974.77,222672.08,19.0,4,62.0,Monthly,Debit Card,1,0,209662.11,3136.226478873239,0.8732394366197183,0.056338028169014086,51+,25+ months
C100233,19.0,Female,Other,64,2369.15,136063.19,2.0,4,45.0,Annual,Bank Transfer,0,0,141802.42,2125.98734375,0.703125,0.0625,18-25,25+ months
C100234,19.0,Female,Pune,24,1442.77,38363.84,10.0,1,60.0,Annual,UPI,0,0,55760.12,1598.493333333333,2.5,0.041666666666666664,18-25,13-24 months
C100235,45.0,Male,Hyderabad,5,1618.46,8613.69,16.0,0,72.0,Quarterly,Bank Transfer,0,0,51349.86,1722.738,14.4,0.0,36-50,0-6 months
C100236,40.0,Male,Bengaluru,51,2029.05,98999.08,15.0,3,100.0,Quarterly,Wallet,1,0,120850.67,1941.158431372549,1.9607843137254901,0.058823529411764705,36-50,25+ months
C100237,54.0,Male,Other,38,2148.83,90145.04,19.0,1,100.0,Annual,Credit Card,1,0,106777.56,2372.237894736842,2.6315789473684212,0.02631578947368421,51+,25+ months
C100238,49.0,Male,Bengaluru,29,938.19,25882.75,5.0,5,43.0,Monthly,UPI,0,0,26527.84,892.5086206896551,1.4827586206896552,0.1724137931034483,36-50,25+ months
C100239,50.0,Female,Pune,46,2032.02,104503.16,13.0,1,51.0,Monthly,UPI,1,0,107026.35,2271.8078260869565,1.108695652173913,0.021739130434782608,36-50,25+ months
C100240,18.0,Male,Chennai,52,1321.99,68329.21,15.0,0,60.0,Annual,Bank Transfer,1,0,79764.62,1314.0232692307693,1.1538461538461537,0.0,18-25,25+ months
C100241,36.0,Female,Kolkata,46,3062.57,139400.14,19.0,2,62.0,Monthly,Debit Card,0,0,165165.88,3030.4378260869566,1.3478260869565217,0.043478260869565216,36-50,25+ months
C100242,19.0,Female,Delhi,68,2556.72,176987.32,18.0,2,100.0,Annual,Bank Transfer,0,0,195662.82,2602.754705882353,1.4705882352941178,0.029411764705882353,18-25,25+ months
C100243,70.0,Male,Hyderabad,59,1676.28,109230.35,8.0,4,100.0,Quarterly,UPI,0,0,119344.1,1851.3618644067797,1.694915254237288,0.06779661016949153,51+,25+ months
C100244,61.0,Female,Bengaluru,10,2091.51,23340.58,22.0,3,51.0,Annual,Credit Card,1,0,47196.3,2334.058,5.1,0.3,51+,7-12 months
C100245,43.0,Male,Mumbai,4,2921.7,10906.86,11.0,0,76.0,Monthly,Credit Card,1,0,61498.69,2726.715,19.0,0.0,36-50,0-6 months
C100246,49.0,Male,Kolkata,52,828.3,40278.71,8.0,1,62.0,Monthly,UPI,1,0,58026.68,774.5905769230769,1.1923076923076923,0.019230769230769232,36-50,25+ months
C100247,23.0,Male,Hyderabad,18,1738.17,30553.56,16.0,6,29.0,Annual,Bank Transfer,1,0,56025.73,1697.42,1.6111111111111112,0.3333333333333333,18-25,13-24 months
C100248,49.0,Male,Mumbai,51,2146.88,118126.17,9.0,0,53.0,Monthly,Debit Card,0,0,135693.41,2316.199411764706,1.0392156862745099,0.0,36-50,25+ months
C100249,21.0,Male,Bengaluru,23,463.12,10986.64,23.0,2,75.0,Quarterly,Bank Transfer,1,0,33670.08,477.67999999999995,3.260869565217391,0.08695652173913043,18-25,13-24 months
C100250,28.0,Male,Kolkata,25,1958.91,44752.29,25.0,1,55.0,Annual,UPI,1,0,79939.75,1790.0916,2.2,0.04,26-35,25+ months
C100251,34.0,Female,Pune,60,1511.24,91185.2,12.0,3,59.0,Monthly,Credit Card,0,0,112230.18,1519.7533333333333,0.9833333333333333,0.05,26-35,25+ months
C100252,55.0,Female,Bengaluru,37,3404.71,136163.4,8.0,3,84.0,Quarterly,Wallet,0,0,146039.73,3680.091891891892,2.27027027027027,0.08108108108108109,51+,25+ months
C100253,41.0,Female,Hyderabad,68,1712.38,103166.38,19.0,3,78.0,Monthly,UPI,0,0,122464.03,1517.1526470588235,1.1470588235294117,0.04411764705882353,36-50,25+ months
C100254,22.0,Male,Hyderabad,18,1129.58,19998.2,16.0,1,93.0,Monthly,UPI,1,0,56435.5,1111.0111111111112,5.166666666666667,0.05555555555555555,18-25,13-24 months
C100255,69.0,Female,Delhi,29,1224.51,32252.43,9.0,2,44.0,Monthly,Credit Card,0,0,51233.7,1112.1527586206896,1.5172413793103448,0.06896551724137931,51+,25+ months
C100256,51.0,Female,Chennai,30,399.0,11889.84,12.0,8,41.0,Quarterly,Debit Card,0,0,15695.67,396.32800000000003,1.3666666666666667,0.26666666666666666,51+,25+ months
C100257,23.0,Female,Bengaluru,7,3145.85,19567.55,15.0,1,84.0,Annual,UPI,1,0,74720.19,2795.3642857142854,12.0,0.14285714285714285,18-25,7-12 months
C100258,39.0,Female,Other,41,1870.48,77238.0,4.0,2,82.0,Monthly,Bank Transfer,1,0,98900.14,1883.8536585365853,2.0,0.04878048780487805,36-50,25+ months
C100259,28.0,Female,Chennai,37,1686.71,69038.58,22.0,2,30.0,Monthly,Credit Card,0,0,97217.01,1865.9075675675676,0.8108108108108109,0.05405405405405406,26-35,25+ months
C100260,65.0,Male,Pune,27,2411.36,62689.93,8.0,4,56.0,Monthly,Bank Transfer,1,0,90030.89,2321.8492592592593,2.074074074074074,0.14814814814814814,51+,25+ months
C100261,33.0,Female,Hyderabad,21,2156.51,43197.16,12.0,2,98.0,Monthly,UPI,1,0,84243.9,2057.0076190476193,4.666666666666667,0.09523809523809523,26-35,13-24 months
C100262,50.0,Male,Hyderabad,43,1810.43,83816.63,15.0,3,73.0,Monthly,UPI,1,0,100328.96,1949.2239534883722,1.697674418604651,0.06976744186046512,36-50,25+ months
C100263,26.0,Other,Chennai,51,1398.8,66273.27,22.0,5,52.0,Annual,Bank Transfer,1,0,90890.16,1299.4758823529412,1.0196078431372548,0.09803921568627451,26-35,25+ months
C100264,23.0,Male,Delhi,71,1697.88,116914.24,29.0,2,48.0,Annual,Credit Card,1,0,127326.52,1646.6794366197184,0.676056338028169,0.028169014084507043,18-25,25+ months
C100265,33.0,Male,Mumbai,13,1880.97,27156.41,13.0,3,83.0,Monthly,Wallet,1,0,61792.71,2088.9546153846154,6.384615384615385,0.23076923076923078,26-35,13-24 months
C100266,46.0,Male,Kolkata,53,2234.91,122873.87,22.0,2,72.0,Quarterly,Bank Transfer,1,0,151716.75,2318.3749056603774,1.3584905660377358,0.03773584905660377,36-50,25+ months
C100267,20.0,Female,Chennai,63,934.08,61370.81,12.0,3,100.0,Quarterly,Debit Card,0,0,85163.96,974.1398412698412,1.5873015873015872,0.047619047619047616,18-25,25+ months
C100268,37.0,Male,Bengaluru,57,1994.18,115516.33,19.0,1,44.0,Annual,Debit Card,0,0,124356.8,2026.6022807017544,0.7719298245614035,0.017543859649122806,36-50,25+ months
C100269,53.0,Male,Kolkata,25,2640.47,59297.7,11.0,4,50.0,Monthly,Credit Card,1,0,97307.14,2371.908,2.0,0.16,51+,25+ months
C100270,36.0,Female,Chennai,13,1244.23,16893.98,3.0,2,84.0,Annual,UPI,0,0,46405.35,1299.5369230769231,6.461538461538462,0.15384615384615385,36-50,13-24 months
C100271,43.0,Female,Bengaluru,37,2533.73,100648.07,22.0,1,62.0,Annual,UPI,0,0,119031.26,2720.2181081081085,1.6756756756756757,0.02702702702702703,36-50,25+ months
C100272,20.0,Male,Hyderabad,30,1204.99,38126.92,15.0,2,30.0,Annual,Bank Transfer,0,1,49043.1,1270.8973333333333,1.0,0.06666666666666667,18-25,25+ months
C100273,36.0,Male,Pune,12,1454.14,15832.4,17.0,3,74.0,Quarterly,Debit Card,0,0,54170.55,1319.3666666666666,6.166666666666667,0.25,36-50,7-12 months
C100274,37.0,Female,Pune,65,512.98,33591.67,4.0,3,46.0,Monthly,UPI,0,0,33520.46,516.794923076923,0.7076923076923077,0.046153846153846156,36-50,25+ months
C100275,49.0,Female,Hyderabad,18,1996.03,32841.04,5.0,1,85.0,Quarterly,UPI,0,0,87272.05,1824.5022222222224,4.722222222222222,0.05555555555555555,36-50,13-24 months
C100276,24.0,Female,Bengaluru,62,1299.58,85017.74,3.0,3,53.0,Monthly,UPI,1,0,77108.7,1371.253870967742,0.8548387096774194,0.04838709677419355,18-25,25+ months
C100277,69.0,Female,Pune,24,502.03,13419.09,16.0,1,72.0,Monthly,Credit Card,0,0,48015.87,559.12875,3.0,0.041666666666666664,51+,13-24 months
C100278,58.0,Male,Other,60,1889.91,113442.86,8.0,3,86.0,Monthly,Credit Card,0,0,127330.26,1890.7143333333333,1.4333333333333333,0.05,51+,25+ months
C100279,50.0,Female,Bengaluru,17,2489.0,38837.43,25.0,3,85.0,Monthly,Credit Card,1,0,81525.05,2284.554705882353,5.0,0.17647058823529413,36-50,13-24 months
C100280,57.0,Female,Kolkata,60,2066.02,120369.67,4.0,2,100.0,Monthly,Credit Card,1,0,140001.41,2006.1611666666665,1.6666666666666667,0.03333333333333333,51+,25+ months
C100281,56.0,Female,Chennai,9,2034.0,18223.46,16.0,2,79.0,Monthly,Debit Card,0,0,53173.62,2024.8288888888887,8.777777777777779,0.2222222222222222,51+,7-12 months
C100282,35.0,Male,Hyderabad,52,2309.87,121462.22,1.0,4,100.0,Monthly,UPI,0,0,142912.25,2335.811923076923,1.9230769230769231,0.07692307692307693,26-35,25+ months
C100283,57.0,Female,Hyderabad,15,1332.58,19781.36,29.0,4,62.0,Monthly,Credit Card,0,0,53719.67,1318.7573333333335,4.133333333333334,0.26666666666666666,51+,13-24 months
C100284,18.0,Female,Bengaluru,28,1871.19,48723.87,7.0,1,68.0,Monthly,Bank Transfer,0,0,78613.91,1740.1382142857144,2.4285714285714284,0.03571428571428571,18-25,25+ months
C100285,28.0,Male,Bengaluru,9,3479.23,31293.59,20.0,0,100.0,Annual,Credit Card,1,0,85715.54,3477.0655555555554,11.11111111111111,0.0,26-35,7-12 months
C100286,45.0,Female,Other,56,1895.52,118729.44,11.0,1,68.0,Monthly,UPI,0,0,125949.97,2120.1685714285713,1.2142857142857142,0.017857142857142856,36-50,25+ months
C100287,42.0,Female,Hyderabad,36,1506.83,59215.28,20.0,2,85.0,Annual,UPI,1,0,79886.89,1644.868888888889,2.361111111111111,0.05555555555555555,36-50,25+ months
C100288,67.0,Female,Chennai,56,2027.0,120696.02,7.0,4,95.0,Monthly,Credit Card,1,0,124073.3,2155.2860714285716,1.6964285714285714,0.07142857142857142,51+,25+ months
C100289,40.0,Female,Hyderabad,71,1802.64,138649.47,16.0,3,80.0,Annual,Debit Card,0,0,144985.45,1952.8094366197183,1.1267605633802817,0.04225352112676056,36-50,25+ months
C100290,48.0,Female,Pune,20,2025.63,39274.25,10.0,2,37.0,Annual,Debit Card,0,0,61979.99,1963.7125,1.85,0.1,36-50,13-24 months
