customer_id,age,gender,location,tenure_months,monthly_spend,total_spend,login_frequency,support_tickets,product_usage,subscription_type,payment_method,discount_used,churn,customer_lifetime_value
C100237,54.0,Male,Other,38,2148.83,90145.04,19.0,1,100.0,Annual,Credit Card,1,0,106777.56
C100238,49.0,Male,Bengaluru,29,938.19,25882.75,5.0,5,43.0,Monthly,UPI,0,0,26527.84
C100239,50.0,Female,Pune,46,2032.02,104503.16,13.0,1,51.0,Monthly,UPI,1,0,107026.35
C100240,18.0,Male,Chennai,52,1321.99,68329.21,15.0,0,60.0,Annual,Bank Transfer,1,0,79764.62
C100241,36.0,Female,Kolkata,46,3062.57,139400.14,19.0,2,62.0,Monthly,Debit Card,0,0,165165.88
C100242,19.0,Female,Delhi,68,2556.72,176987.32,18.0,2,100.0,Annual,Bank Transfer,0,0,195662.82
C100243,70.0,Male,Hyderabad,59,1676.28,109230.35,8.0,4,100.0,Quarterly,UPI,0,0,119344.1
C100244,61.0,Female,Bengaluru,10,2091.51,23340.58,22.0,3,51.0,Annual,Credit Card,1,0,47196.3
C100245,43.0,Male,Mumbai,4,2921.7,10906.86,11.0,0,76.0,Monthly,Credit Card,1,0,61498.69
C100246,49.0,Male,Kolkata,52,828.3,40278.71,8.0,1,62.0,Monthly,UPI,1,0,58026.68
C100247,23.0,Male,Hyderabad,18,1738.17,30553.56,16.0,6,29.0,Annual,Bank Transfer,1,0,56025.73
C100248,49.0,Male,Mumbai,51,2146.88,118126.17,9.0,0,53.0,Monthly,Debit Card,0,0,135693.41
C100249,21.0,Male,Bengaluru,23,463.12,10986.64,23.0,2,75.0,Quarterly,Bank Transfer,1,0,33670.08
C100250,28.0,Male,Kolkata,25,1958.91,44752.29,25.0,1,55.0,Annual,UPI,1,0,79939.75
C100251,34.0,Female,Pune,60,1511.24,91185.2,12.0,3,59.0,Monthly,Credit Card,0,0,112230.18
C100252,55.0,Female,Bengaluru,37,3404.71,136163.4,8.0,3,84.0,Quarterly,Wallet,0,0,146039.73
C100253,41.0,Female,Hyderabad,68,1712.38,103166.38,19.0,3,78.0,Monthly,UPI,0,0,122464.03
C100254,22.0,Male,Hyderabad,18,1129.58,19998.2,16.0,1,93.0,Monthly,UPI,1,0,56435.5
C100255,69.0,Female,Delhi,29,1224.51,32252.43,9.0,2,44.0,Monthly,Credit Card,0,0,51233.7
C100256,51.0,Female,Chennai,30,399.0,11889.84,12.0,8,41.0,Quarterly,Debit Card,0,0,15695.67
C100257,23.0,Female,Bengaluru,7,3145.85,19567.55,15.0,1,84.0,Annual,UPI,1,0,74720.19
C100258,39.0,Female,Other,41,1870.48,77238.0,4.0,2,82.0,Monthly,Bank Transfer,1,0,98900.14
C100259,28.0,Female,Chennai,37,1686.71,69038.58,22.0,2,30.0,Monthly,Credit Card,0,0,97217.01
C100260,65.0,Male,Pune,27,2411.36,62689.93,8.0,4,56.0,Monthly,Bank Transfer,1,0,90030.89
C100261,33.0,Female,Hyderabad,21,2156.51,43197.16,12.0,2,98.0,Monthly,UPI,1,0,84243.9
C100262,50.0,Male,Hyderabad,43,1810.43,83816.63,15.0,3,73.0,Monthly,UPI,1,0,100328.96
C100263,26.0,Other,Chennai,51,1398.8,66273.27,22.0,5,52.0,Annual,Bank Transfer,1,0,90890.16
C100264,23.0,Male,Delhi,71,1697.88,116914.24,29.0,2,48.0,Annual,Credit Card,1,0,127326.52
C100265,33.0,Male,Mumbai,13,1880.97,27156.41,13.0,3,83.0,Monthly,Wallet,1,0,61792.71
C100266,46.0,Male,Kolkata,53,2234.91,122873.87,22.0,2,72.0,Quarterly,Bank Transfer,1,0,151716.75
C100267,20.0,Female,Chennai,63,934.08,61370.81,12.0,3,100.0,Quarterly,Debit Card,0,0,85163.96
C100268,37.0,Male,Bengaluru,57,1994.18,115516.33,19.0,1,44.0,Annual,Debit Card,0,0,124356.8
C100269,53.0,Male,Kolkata,25,2640.47,59297.7,11.0,4,50.0,Monthly,Credit Card,1,0,97307.14
C100270,36.0,Female,Chennai,13,1244.23,16893.98,3.0,2,84.0,Annual,UPI,0,0,46405.35
C100271,43.0,Female,Bengaluru,37,2533.73,100648.07,22.0,1,62.0,Annual,UPI,0,0,119031.26
C100272,20.0,Male,Hyderabad,30,1204.99,38126.92,15.0,2,30.0,Annual,Bank Transfer,0,1,49043.1
C100273,36.0,Male,Pune,12,1454.14,15832.4,17.0,3,74.0,Quarterly,Debit Card,0,0,54170.55
C100274,37.0,Female,Pune,65,512.98,33591.67,4.0,3,46.0,Monthly,UPI,0,0,33520.46
C100275,49.0,Female,Hyderabad,18,1996.03,32841.04,5.0,1,85.0,Quarterly,UPI,0,0,87272.05
C100276,24.0,Female,Bengaluru,62,1299.58,85017.74,3.0,3,53.0,Monthly,UPI,1,0,77108.7
C100277,69.0,Female,Pune,24,502.03,13419.09,16.0,1,72.0,Monthly,Credit Card,0,0,48015.87
C100278,58.0,Male,Other,60,1889.91,113442.86,8.0,3,86.0,Monthly,Credit Card,0,0,127330.26
C100279,50.0,Female,Bengaluru,17,2489.0,38837.43,25.0,3,85.0,Monthly,Credit Card,1,0,81525.05
C100280,57.0,Female,Kolkata,60,2066.02,120369.67,4.0,2,100.0,Monthly,Credit Card,1,0,140001.41
C100281,56.0,Female,Chennai,9,2034.0,18223.46,16.0,2,79.0,Monthly,Debit Card,0,0,53173.62
C100282,35.0,Male,Hyderabad,52,2309.87,121462.22,1.0,4,100.0,Monthly,UPI,0,0,142912.25
C100283,57.0,Female,Hyderabad,15,1332.58,19781.36,29.0,4,62.0,Monthly,Credit Card,0,0,53719.67
C100284,18.0,Female,Bengaluru,28,1871.19,48723.87,7.0,1,68.0,Monthly,Bank Transfer,0,0,78613.91
C100285,28.0,Male,Bengaluru,9,3479.23,31293.59,20.0,0,100.0,Annual,Credit Card,1,0,85715.54
C100286,45.0,Female,Other,56,1895.52,118729.44,11.0,1,68.0,Monthly,UPI,0,0,125949.97
C100287,42.0,Female,Hyderabad,36,1506.83,59215.28,20.0,2,85.0,Annual,UPI,1,0,79886.89
C100288,67.0,Female,Chennai,56,2027.0,120696.02,7.0,4,95.0,Monthly,Credit Card,1,0,124073.3
C100289,40.0,Female,Hyderabad,71,1802.64,138649.47,16.0,3,80.0,Annual,Debit Card,0,0,144985.45
C100290,48.0,Female,Pune,20,2025.63,39274.25,10.0,2,37.0,Annual,Debit Card,0,0,61979.99
C100291,47.0,Female,Kolkata,55,2283.83,117662.33,33.0,5,88.0,Monthly,UPI,1,0,154660.78
C100292,59.0,Male,Bengaluru,60,1449.86,80884.35,8.0,3,83.0,Monthly,Bank Transfer,0,1,101315.51
C100293,52.0,Male,Chennai,35,399.0,12811.36,7.0,2,72.0,Quarterly,Wallet,1,0,36926.67
C100294,24.0,Male,Hyderabad,1,1687.42,1647.17,26.0,2,69.0,Quarterly,Credit Card,0,0,38577.36
C100295,33.0,Female,Chennai,45,2120.19,102813.98,20.0,1,52.0,Monthly,Wallet,0,0,112907.43
C100296,43.0,Female,Hyderabad,69,3186.15,231137.75,9.0,4,53.0,Annual,UPI,0,0,217821.99
C100297,65.0,Female,Mumbai,40,2495.95,109594.11,15.0,3,89.0,Monthly,Debit Card,0,0,128441.77
C100298,69.0,Female,Delhi,38,1833.51,65609.97,15.0,1,75.0,Annual,Debit Card,0,0,99436.53
C100299,66.0,Female,Mumbai,24,2111.86,55129.51,16.0,2,73.0,Monthly,Credit Card,1,0,84040.36
C100300,19.0,Other,Bengaluru,4,1640.22,6779.55,21.0,3,85.0,Monthly,UPI,0,0,59200.57
C100301,18.0,Male,Bengaluru,69,2375.35,163941.29,8.0,2,64.0,Monthly,Wallet,1,0,164374.24
C100302,65.0,Female,Delhi,13,1696.92,23167.15,16.0,1,96.0,Monthly,Credit Card,0,0,61370.63
C100303,29.0,Male,Mumbai,21,2540.25,54306.15,13.0,1,47.0,Annual,Debit Card,0,0,89613.67
C100304,22.0,Female,Hyderabad,32,2884.42,99459.72,1.0,3,79.0,Quarterly,Credit Card,1,0,115648.87
C100305,54.0,Female,Pune,38,3705.67,130285.72,11.0,2,72.0,Annual,Credit Card,0,0,168893.42
C100306,49.0,Female,Chennai,32,1080.87,33931.7,11.0,2,100.0,Annual,Bank Transfer,1,0,49991.31
C100307,26.0,Male,Hyderabad,57,633.73,38079.03,21.0,3,88.0,Monthly,Credit Card,0,0,67066.58
C100308,58.0,Male,Hyderabad,48,1191.16,60398.36,23.0,4,47.0,Monthly,Credit Card,0,0,76638.81
C100309,52.0,Female,Other,30,2013.08,57097.71,19.0,2,100.0,Annual,Bank Transfer,1,0,97186.65
C100310,36.0,Female,Bengaluru,71,1456.99,101981.44,1.0,1,100.0,Quarterly,Debit Card,1,0,116669.61
C100311,65.0,Male,Kolkata,38,2611.67,93303.36,29.0,1,100.0,Quarterly,Credit Card,0,0,135508.38
C100312,33.0,Female,Chennai,44,1285.14,58514.04,23.0,3,69.0,Monthly,UPI,1,0,74336.01
C100313,20.0,Male,Chennai,26,1326.27,38421.15,15.0,3,78.0,Annual,UPI,1,0,57876.36
C100314,37.0,Female,Delhi,2,2669.18,5328.12,16.0,0,74.0,Monthly,UPI,1,0,66373.41
C100315,41.0,Female,Hyderabad,43,2403.44,104285.76,18.0,1,68.0,Annual,UPI,1,0,122164.85
C100316,50.0,Female,Bengaluru,43,2243.3,98707.7,15.0,3,52.0,Annual,Debit Card,0,0,107398.36
C100317,41.0,Female,Bengaluru,63,1076.27,74988.69,21.0,3,98.0,Quarterly,Credit Card,1,0,90528.02
C100318,69.0,Female,Kolkata,58,2496.9,158611.57,24.0,0,100.0,Monthly,Bank Transfer,0,0,168503.74
C100319,28.0,Female,Mumbai,48,1650.62,80675.82,2.0,4,91.0,Monthly,Credit Card,1,0,89085.36
C100320,66.0,Male,Bengaluru,5,1888.01,9211.23,12.0,1,56.0,Monthly,Wallet,1,0,35888.29
C100321,25.0,Male,Bengaluru,35,2021.49,73117.44,18.0,3,60.0,Quarterly,Credit Card,0,0,102583.0
C100322,53.0,Male,Mumbai,16,2701.06,39977.56,6.0,1,84.0,Monthly,Bank Transfer,0,0,86574.89
C100323,55.0,Female,Hyderabad,49,2338.63,121865.67,29.0,0,100.0,Annual,Bank Transfer,0,0,143352.44
C100324,57.0,Male,Bengaluru,60,1354.73,75425.42,1.0,2,71.0,Quarterly,Debit Card,0,0,84164.49
C100325,37.0,Male,Bengaluru,51,2045.8,107411.59,15.0,3,59.0,Annual,Debit Card,1,0,115559.16
C100326,52.0,Male,Mumbai,59,2241.38,124126.99,19.0,3,100.0,Monthly,UPI,1,0,152502.37
C100327,65.0,Male,Bengaluru,64,3154.18,224307.94,30.0,1,100.0,Annual,UPI,1,0,225868.16
C100328,42.0,Male,Mumbai,13,1536.13,20594.56,17.0,1,91.0,Quarterly,UPI,0,0,60279.62
C100329,52.0,Female,Delhi,26,1729.57,49476.95,19.0,4,63.0,Annual,Debit Card,0,0,63988.58
C100330,42.0,Female,Other,70,2295.53,174657.22,11.0,1,54.0,Monthly,UPI,0,0,160288.54
C100331,46.0,Female,Pune,3,1225.76,3849.92,29.0,3,100.0,Monthly,Credit Card,0,0,48007.27
C100332,35.0,Female,Chennai,12,1389.52,17062.93,27.0,1,74.0,Quarterly,Credit Card,0,0,64070.62
C100333,63.0,Male,Pune,41,1816.68,81894.0,20.0,0,70.0,Monthly,Debit Card,1,0,108335.8
C100334,35.0,Female,Other,65,2084.05,135999.14,1.0,2,73.0,Monthly,Debit Card,0,0,143022.64
C100335,19.0,Male,Mumbai,63,2712.21,183482.06,16.0,1,65.0,Annual,Bank Transfer,1,0,182423.37
C100336,52.0,Male,Chennai,50,1906.73,87177.69,10.0,1,90.0,Monthly,Debit Card,0,0,111030.67
C100337,33.0,Female,Hyderabad,47,1856.88,87470.72,15.0,1,75.0,Monthly,Debit Card,1,0,111524.14
C100338,58.0,Male,Kolkata,8,2172.24,17216.57,11.0,2,59.0,Monthly,UPI,0,0,45974.12
C100339,53.0,Female,Bengaluru,31,1053.71,31849.63,17.0,0,77.0,Annual,Credit Card,1,0,67642.95
C100340,50.0,Male,Hyderabad,11,1851.56,18946.2,10.0,3,52.0,Quarterly,Bank Transfer,0,0,49078.69
C100341,21.0,Female,Mumbai,17,2848.56,44478.23,14.0,2,60.0,Monthly,Debit Card,1,0,85469.92
C100342,50.0,Female,Pune,27,2308.67,68133.41,12.0,2,61.0,Monthly,Wallet,1,0,83825.7
C100343,31.0,Male,Chennai,27,2033.47,55316.59,18.0,1,98.0,Annual,Credit Card,0,0,110650.84
C100344,38.0,Female,Pune,56,2278.15,142395.06,5.0,4,80.0,Monthly,Debit Card,0,0,140332.32
C100345,65.0,Male,Pune,69,998.11,61903.28,2.0,1,36.0,Monthly,UPI,1,0,63449.37
C100346,37.0,Female,Chennai,47,2081.73,104893.53,21.0,5,72.0,Monthly,UPI,1,0,123734.44
C100347,25.0,Male,Mumbai,19,1777.73,30449.37,13.0,2,49.0,Monthly,UPI,0,0,66030.63
C100348,24.0,Female,Mumbai,57,1867.13,95293.16,21.0,4,62.0,Quarterly,Debit Card,1,0,122254.67
C100349,20.0,Female,Other,31,1560.07,46150.71,21.0,1,68.0,Quarterly,Debit Card,0,0,85920.65
C100350,34.0,Male,Delhi,16,2712.43,47725.38,11.0,3,79.0,Quarterly,UPI,0,0,79764.55
C100351,50.0,Female,Kolkata,45,1478.71,73616.31,11.0,3,78.0,Monthly,Credit Card,0,0,85614.39
C100352,65.0,Female,Bengaluru,27,1107.93,28158.14,10.0,0,41.0,Monthly,Credit Card,0,0,43438.71
C100353,44.0,Female,Bengaluru,61,837.66,51807.32,6.0,1,39.0,Monthly,Bank Transfer,0,0,64388.02
C100354,68.0,Female,Hyderabad,26,399.96,9406.66,3.0,4,55.0,Monthly,UPI,1,0,29949.45
C100355,39.0,Male,Mumbai,29,1942.05,61667.72,14.0,4,80.0,Monthly,Wallet,1,0,82830.49
C100356,39.0,Female,Kolkata,44,1290.57,51260.51,6.0,2,67.0,Quarterly,UPI,0,0,79455.11
C100357,63.0,Male,Bengaluru,29,953.36,25383.33,13.0,4,30.0,Monthly,Debit Card,0,0,41623.85
C100358,47.0,Male,Hyderabad,2,1878.68,3555.87,8.0,3,81.0,Annual,Credit Card,1,0,37937.88
C100359,55.0,Other,Hyderabad,6,2244.23,12652.03,8.0,2,33.0,Monthly,Bank Transfer,1,0,44842.13
C100360,55.0,Female,Chennai,9,1735.72,15347.92,12.0,1,83.0,Monthly,Debit Card,1,0,51725.85
C100361,62.0,Male,Hyderabad,15,1887.05,25698.1,26.0,3,98.0,Monthly,UPI,0,0,68894.27
C100362,68.0,Male,Bengaluru,58,2561.58,141936.78,25.0,3,100.0,Quarterly,Debit Card,0,0,175354.54
C100363,25.0,Female,Pune,2,2585.31,5500.35,23.0,1,91.0,Annual,UPI,0,0,64893.53
C100364,44.0,Male,Chennai,3,2122.46,6210.99,15.0,1,100.0,Annual,Bank Transfer,1,0,51094.35
C100365,44.0,Male,Mumbai,52,1159.83,65380.43,2.0,1,100.0,Monthly,UPI,0,0,89843.54
C100366,51.0,Male,Mumbai,55,1444.45,75421.78,23.0,7,77.0,Quarterly,Wallet,1,0,96516.4
C100367,38.0,Female,Delhi,53,1818.62,95239.34,10.0,1,66.0,Monthly,UPI,0,0,102262.79
C100368,47.0,Female,Hyderabad,72,2266.45,158995.17,26.0,5,100.0,Quarterly,UPI,0,0,172857.37
C100369,50.0,Male,Kolkata,40,2271.58,91883.38,9.0,2,97.0,Annual,Credit Card,0,0,114595.9
C100370,45.0,Female,Delhi,39,1398.14,60764.99,24.0,4,100.0,Quarterly,Debit Card,0,0,82988.08
C100371,64.0,Male,Bengaluru,43,2060.61,80270.61,20.0,2,78.0,Monthly,Bank Transfer,1,0,127810.29
C100372,50.0,Female,Hyderabad,13,2908.75,42307.51,1.0,4,41.0,Quarterly,Debit Card,0,0,54627.06
C100373,22.0,Other,Hyderabad,37,2239.73,77092.68,22.0,2,69.0,Annual,UPI,1,0,117517.42
C100374,65.0,Female,Pune,55,2200.56,111608.71,15.0,1,74.0,Monthly,Wallet,1,0,147022.53
C100375,36.0,Female,Mumbai,32,1574.79,52773.15,6.0,0,56.0,Monthly,Credit Card,0,0,56586.52
C100376,21.0,Female,Chennai,14,1675.29,25070.04,13.0,2,36.0,Monthly,Debit Card,0,0,52100.17
C100377,52.0,Male,Bengaluru,65,703.19,44699.13,31.0,2,83.0,Monthly,Debit Card,1,0,85977.23
C100378,66.0,Female,Pune,27,1888.88,53926.23,1.0,4,72.0,Monthly,Credit Card,1,0,68988.84
C100379,34.0,Female,Kolkata,24,399.0,9406.28,16.0,3,42.0,Monthly,Credit Card,1,0,24185.63
C100380,61.0,Male,Mumbai,22,810.13,18762.64,10.0,3,80.0,Monthly,Debit Card,0,0,27006.55
C100381,45.0,Male,Mumbai,45,2018.31,97588.43,19.0,3,68.0,Monthly,UPI,0,0,98249.07
C100382,47.0,Female,Pune,8,1157.33,9679.82,22.0,2,88.0,Quarterly,UPI,0,0,49067.61
C100383,46.0,Female,Pune,67,512.16,33202.19,17.0,3,100.0,Monthly,Bank Transfer,0,0,53367.82
C100384,63.0,Male,Chennai,64,1858.615,120344.75,21.0,2,51.0,Annual,Credit Card,1,0,144097.85
C100385,70.0,Male,Hyderabad,47,798.77,36630.57,7.0,2,27.0,Monthly,Credit Card,0,0,48059.09
C100386,23.0,Female,Pune,21,2483.45,49762.05,15.0,3,80.0,Quarterly,Credit Card,0,0,92835.88
C100387,52.0,Female,Hyderabad,32,2107.61,72623.92,27.0,3,74.0,Monthly,UPI,0,0,99012.26
C100388,58.0,Female,Hyderabad,45,2987.9,145311.91,10.0,4,81.0,Monthly,Bank Transfer,0,0,155580.87
C100389,54.0,Female,Pune,44,2054.29,86242.68,8.0,1,53.0,Monthly,Wallet,0,0,103002.23
C100390,41.0,Female,Mumbai,41,3026.28,124095.56,11.0,4,87.0,Quarterly,Credit Card,0,0,161613.04
C100391,46.0,Female,Kolkata,52,1421.77,71459.38,19.0,1,58.0,Annual,Credit Card,0,0,101909.04
C100392,66.0,Female,Mumbai,11,1656.8,20277.37,14.0,2,70.0,Annual,Debit Card,1,0,52047.45
C100393,63.0,Female,Kolkata,18,1990.1,36725.38,19.0,0,86.0,Monthly,Debit Card,0,0,61792.87
C100394,70.0,Female,Bengaluru,11,1718.29,20558.89,9.0,1,67.0,Monthly,Bank Transfer,0,0,58443.86
C100395,48.0,Male,Delhi,27,1894.38,51624.75,4.0,3,88.0,Quarterly,UPI,0,0,81267.06
C100396,52.0,Male,Bengaluru,43,1780.68,71645.88,10.0,1,97.0,Monthly,Bank Transfer,1,0,100009.12
C100397,50.0,Female,Hyderabad,65,1665.42,103872.16,5.0,3,82.0,Monthly,Bank Transfer,0,0,117231.58
C100398,69.0,Male,Bengaluru,54,1190.67,64964.27,15.0,3,88.0,Monthly,Debit Card,1,0,82310.86
C100399,38.0,Male,Delhi,29,1323.41,37795.9,14.0,0,73.0,Monthly,Credit Card,0,0,65767.91
C100400,49.0,Female,Hyderabad,21,1219.18,27524.01,15.0,3,48.0,Monthly,Credit Card,0,0,43264.53
C100401,40.0,Female,Mumbai,29,1161.9,30341.74,17.0,2,100.0,Monthly,UPI,0,0,77265.49
C100402,50.0,Male,Hyderabad,9,2092.61,17669.18,11.0,4,22.0,Annual,UPI,1,0,36670.63
C100403,20.0,Male,Hyderabad,61,1334.06,90071.4,20.0,6,25.0,Monthly,Credit Card,0,0,96380.26
C100404,35.0,Male,Mumbai,62,1709.02,109663.05,16.0,2,74.0,Annual,Credit Card,0,0,126582.08
C100405,42.0,Female,Other,71,2710.15,206246.98,11.0,1,57.0,Monthly,Credit Card,1,0,197926.05
C100406,59.0,Male,Bengaluru,5,2110.89,11806.55,17.0,2,75.0,Monthly,Credit Card,0,0,53757.63
C100407,48.0,Male,Mumbai,15,2325.98,36804.92,18.0,3,58.0,Quarterly,Bank Transfer,0,0,68941.38
C100408,20.0,Male,Other,57,2779.25,140114.66,31.0,0,96.0,Annual,UPI,1,0,198036.59
C100409,57.0,Female,Delhi,5,2868.29,13561.49,19.0,3,65.0,Quarterly,UPI,0,0,58280.42
C100410,63.0,Male,Delhi,20,1792.19,37523.8,22.0,1,73.0,Quarterly,Credit Card,0,0,61843.27
C100411,41.0,Male,Hyderabad,4,2227.98,9693.73,12.0,6,62.0,Annual,Bank Transfer,1,0,55882.85
C100412,67.0,Female,Mumbai,56,1464.59,90735.34,8.0,1,100.0,Quarterly,UPI,0,0,102911.55
C100413,49.0,Female,Bengaluru,34,1504.69,45724.65,19.0,2,42.0,Annual,UPI,0,0,64962.54
C100414,64.0,Female,Chennai,40,1081.14,38592.85,9.0,2,100.0,Annual,Credit Card,0,0,69298.33
C100415,39.0,Other,Pune,69,1141.41,81337.41,12.0,1,48.0,Monthly,Bank Transfer,0,0,89254.56
C100416,40.0,Female,Chennai,68,1709.11,120843.21,5.0,4,36.0,Annual,Bank Transfer,0,0,113712.95
C100417,19.0,Male,Hyderabad,22,1929.85,41886.59,16.0,2,59.0,Monthly,Bank Transfer,1,0,76751.58
C100418,44.0,Female,Kolkata,14,1308.06,20287.45,13.0,3,60.0,Annual,UPI,0,0,50827.64
C100419,59.0,Male,Mumbai,68,1168.06,86793.44,12.0,1,81.0,Monthly,Debit Card,1,0,92797.12
C100420,19.0,Female,Kolkata,8,439.95,3446.7,21.0,2,51.0,Monthly,Credit Card,0,0,29689.08
C100421,43.0,Male,Mumbai,67,1603.44,108924.1,11.0,3,53.0,Annual,Credit Card,0,0,114933.26
C100422,34.0,Male,Hyderabad,46,1840.58,91168.25,16.0,3,100.0,Monthly,Credit Card,0,0,111960.82
C100423,57.0,Female,Mumbai,29,1833.99,54533.09,11.0,0,67.0,Quarterly,Credit Card,1,0,79214.86
C100424,50.0,Male,Mumbai,12,1590.55,17692.24,5.0,5,42.0,Monthly,Credit Card,1,0,41442.34
C100425,26.0,Female,Hyderabad,52,1637.55,80757.44,17.0,2,100.0,Monthly,Bank Transfer,1,0,115589.68
C100426,60.0,Male,Chennai,58,2053.57,112038.54,18.0,3,62.0,Annual,UPI,1,0,135212.14
C100427,65.0,Male,Chennai,2,2609.44,5140.1,20.0,2,50.0,Monthly,UPI,1,0,46792.89
C100428,56.0,Female,Delhi,1,1816.64,1909.79,18.0,0,43.0,Annual,Credit Card,0,0,38674.51
C100429,46.0,Female,Bengaluru,55,1708.64,93296.5,12.0,2,72.0,Monthly,Credit Card,1,0,107206.37
C100430,59.0,Female,Mumbai,34,1207.84,45499.6,27.0,2,100.0,Annual,Debit Card,0,0,75545.34
C100431,43.0,Male,Bengaluru,64,2355.79,165154.15,15.0,3,44.0,Annual,Bank Transfer,0,1,150963.12
C100432,52.0,Female,Chennai,68,1758.85,124701.59,15.0,0,65.0,Quarterly,Debit Card,0,0,139535.41
C100433,67.0,Female,Hyderabad,12,1705.35,18230.76,6.0,4,100.0,Annual,Credit Card,0,0,47553.73
C100434,42.0,Female,Hyderabad,50,1033.71,49369.35,10.0,2,64.0,Monthly,Credit Card,1,0,71620.75
C100435,41.0,Male,Bengaluru,21,2276.51,51518.72,23.0,3,88.0,Annual,UPI,0,0,91592.02
C100436,30.0,Female,Bengaluru,10,1090.83,10044.64,19.0,1,73.0,Quarterly,Debit Card,1,0,52300.48
C100437,24.0,Female,Chennai,70,2145.23,164250.72,8.0,2,95.0,Monthly,Credit Card,1,1,146733.13
C100438,53.0,Female,Other,14,2964.49,43065.95,6.0,1,83.0,Monthly,UPI,0,0,89007.23
C100439,62.0,Female,Mumbai,40,2548.69,106222.82,18.0,2,86.0,Quarterly,UPI,1,0,131233.67
C100440,37.0,Female,Mumbai,30,1819.64,49947.68,11.0,2,52.0,Quarterly,Credit Card,1,0,78704.25
C100441,18.0,Male,Other,14,2205.74,31785.56,27.0,2,100.0,Monthly,UPI,1,0,89698.64
C100442,25.0,Male,Kolkata,52,1348.24,76030.9,35.0,1,58.0,Monthly,Credit Card,1,0,102913.09
C100443,63.0,Female,Kolkata,17,946.02,15861.9,16.0,6,81.0,Monthly,Wallet,0,0,43040.12
C100444,33.0,Male,Hyderabad,62,1886.34,103974.41,20.0,1,82.0,Monthly,UPI,0,0,132775.64
C100445,31.0,Male,Delhi,22,1409.75,31121.86,20.0,4,78.0,Monthly,UPI,0,0,61924.95
C100446,29.0,Male,Pune,53,908.25,51019.67,12.0,1,99.0,Monthly,Credit Card,0,0,66121.06
C100447,68.0,Male,Pune,32,688.37,21779.37,9.0,2,51.0,Monthly,UPI,0,0,31343.74
C100448,40.0,Female,Mumbai,55,1855.03,98525.25,2.0,3,69.0,Annual,Bank Transfer,0,0,105256.78
C100449,32.0,Female,Hyderabad,22,2445.53,57854.84,21.0,1,64.0,Quarterly,UPI,0,0,89007.83
C100450,45.0,Female,Other,38,1698.09,60384.86,13.0,3,84.0,Monthly,UPI,1,0,88010.61
C100451,51.0,Male,Chennai,50,1667.44,74484.74,8.0,3,61.0,Monthly,Debit Card,0,0,95646.58
C100452,19.0,Female,Chennai,66,1765.73,128751.28,12.0,4,59.0,Quarterly,Debit Card,1,0,119851.91
C100453,49.0,Female,Chennai,45,1428.95,64499.89,12.0,2,57.0,Annual,UPI,0,0,90809.65
C100454,40.0,Female,Chennai,8,1514.08,11275.41,7.0,4,21.0,Quarterly,Credit Card,0,0,26318.64
C100455,39.0,Female,Bengaluru,65,2614.72,188822.21,8.0,4,65.0,Quarterly,Credit Card,0,0,176365.5
C100456,68.0,Male,Bengaluru,40,2792.84,123946.64,15.0,3,50.0,Monthly,Debit Card,0,0,138431.91
C100457,42.0,Female,Other,5,2478.49,13352.72,9.0,4,27.0,Monthly,Credit Card,0,0,36031.32
C100458,39.0,Female,Bengaluru,45,2300.57,106885.53,9.0,2,72.0,Quarterly,UPI,0,0,119574.37
C100459,39.0,Female,Mumbai,46,2805.95,134443.85,11.0,2,39.0,Monthly,UPI,1,0,136588.16
C100460,66.0,Female,Pune,36,1092.65,41848.84,1.0,1,100.0,Monthly,UPI,1,0,63203.78
C100461,69.0,Male,Mumbai,17,3570.03,53597.31,3.0,1,42.0,Monthly,UPI,0,0,97806.98
C100462,59.0,Female,Bengaluru,41,463.16,18652.48,7.0,0,88.0,Monthly,UPI,0,0,35413.51
C100463,23.0,Female,Mumbai,30,1588.79,46710.23,27.0,2,100.0,Quarterly,UPI,0,0,76740.32
C100464,32.0,Male,Hyderabad,52,399.0,20884.35,22.0,1,90.0,Monthly,Credit Card,0,0,48940.87
C100465,60.0,Male,Hyderabad,20,2289.0,43576.55,15.0,4,44.0,Monthly,Bank Transfer,1,1,65954.23
C100466,54.0,Male,Delhi,36,1041.37,34792.94,21.0,3,100.0,Quarterly,UPI,0,0,67818.81
C100467,50.0,Male,Kolkata,66,1361.1,80786.42,21.0,1,97.0,Annual,UPI,0,0,123952.76
C100468,25.0,Male,Delhi,45,2691.45,112248.97,5.0,1,83.0,Quarterly,Debit Card,0,0,143618.29
C100469,70.0,Male,Hyderabad,4,1891.35,7908.24,4.0,1,47.0,Annual,Credit Card,0,0,41396.55
C100470,61.0,Female,Chennai,50,2214.79,110565.44,10.0,0,62.0,Monthly,Bank Transfer,0,0,112400.63
C100471,61.0,Male,Hyderabad,55,1497.02,90838.76,13.0,1,39.0,Monthly,Wallet,1,0,88213.82
C100472,22.0,Male,Mumbai,59,1182.67,64880.24,4.0,1,36.0,Monthly,Bank Transfer,1,0,70637.98
C100473,56.0,Female,Hyderabad,42,2380.65,97853.09,18.0,5,100.0,Monthly,Bank Transfer,1,0,127585.51
C100474,21.0,Female,Kolkata,2,1911.37,3614.96,17.0,3,90.0,Monthly,Credit Card,1,0,48916.28
